Date,Close,High,Low,Open,Volume
2020-04-28,379.5994567871094,394.0227806494848,378.26993698517185,394.0227806494848,4262237
2020-04-29,396.2386474609375,403.6920434731666,378.8742590198889,382.5807930402757,3849090
2020-04-30,437.9776611328125,455.6643784986014,403.69204885552483,408.123797894857,8035267
2020-05-04,414.3685607910156,425.04504777299127,409.49364638250677,425.04504777299127,7032527
2020-05-05,419.3240051269531,426.97884344713054,415.49658596686436,423.83631120140495,4592828
2020-05-06,418.2765197753906,424.4004207916609,407.88208317140425,412.716718572455,6921533
2020-05-07,412.3540954589844,436.56755033914686,408.9698409703726,427.05944424672543,19998641
2020-05-08,417.7124938964844,421.0161415551672,404.8201089906936,419.6865972254439,10120968
2020-05-11,425.08526611328125,431.0077234070271,419.96863048780494,423.8363285932504,4425540
2020-05-12,424.9645080566406,435.11722360183325,419.00177087583944,423.3932415797645,6439945
2020-05-13,426.0521545410156,434.9962084677132,420.2505834516023,434.9962084677132,3502017
2020-05-14,416.9470520019531,425.0853357907328,414.4491273719968,418.5183184468444,3741672
2020-05-15,411.9512023925781,417.3498881328842,407.11656725447455,417.3498881328842,4895121
2020-05-18,411.5483093261719,417.91393182493425,408.9295486696666,414.73112057555306,5159655
2020-05-19,417.5916442871094,419.40463261252376,407.8820944248703,412.5555656054028,3966934
2020-05-20,424.4406433105469,425.9716306567461,414.97281690542314,415.01309569233405,3138708
2020-05-21,430.9673156738281,433.1026320435212,421.74126174023024,426.89817519955386,4523685
2020-05-22,427.3817443847656,431.0882781320389,421.4190083421614,430.00050495285745,6410434
2020-05-26,422.2248840332031,432.2970425263616,419.20323648525556,427.0595201099192,4055691
2020-05-27,427.8248596191406,430.20189800190985,415.77855257190845,426.8176441332591,4828798
2020-05-28,437.25244140625,439.9517594523224,421.4189930285066,427.86517265418166,4492767
2020-05-29,443.3763427734375,447.20376236121365,432.45813462755615,435.11717418928896,7853755
2020-06-01,451.0311279296875,462.02994152100933,447.60659502445986,448.81525369689314,4503261
2020-06-02,451.39373779296875,457.47730997414885,443.17484894017065,450.6685229134331,2930058
2020-06-03,453.48870849609375,458.0010635599052,448.81523829251216,454.4556452369423,4202273
2020-06-04,466.5019836425781,470.32940289394844,450.4268129507332,455.2614477945694,5315353
2020-06-05,464.0848083496094,473.1094726580546,461.3048826269437,471.37704163626563,3995824
2020-06-08,465.93798828125,470.1682942708333,460.13641594515906,466.6632032659319,3771973
2020-06-09,461.5867614746094,470.24881593446446,459.29032949929325,462.63430507923164,3812291
2020-06-10,466.3005676269531,473.3913559739621,462.19109826256766,463.3191994638778,6491708
2020-06-11,465.7767028808594,471.29627305534905,462.5938922226415,467.34796881901167,4975680
2020-06-12,459.89459228515625,466.30049263139307,447.3648414378737,447.3648414378737,6624056
2020-06-15,466.5019836425781,468.1538073781324,454.21395341449465,463.15800820341195,3787100
2020-06-16,468.0732116699219,478.2259243426769,466.05878064910183,471.37685887188877,4728405
2020-06-17,464.004150390625,468.8387861818499,461.70771806197655,467.34812648507227,3572351
2020-06-18,466.5019836425781,470.40996046916615,459.3708677396505,460.2572469692898,1918229
2020-06-19,458.96807861328125,465.73658849894446,457.0342537748484,462.5134979210971,6182627
2020-06-22,458.96807861328125,464.6488151011047,455.58387285090896,463.3192705655589,2666273
2020-06-23,467.5494384765625,470.1681987954747,454.2541937805465,459.0485494312594,4521803
2020-06-24,450.9103088378906,467.1869245279906,446.72033083369746,463.31922604233677,5339893
2020-06-25,443.21527099609375,451.7967700626301,441.563446770363,449.2988451437898,6353371
2020-06-26,453.1665954589844,462.43298169929056,439.14613051885743,443.21527290133395,7034875
2020-06-29,446.1562805175781,455.98671567841916,443.4166341155479,452.84418299258766,3857610
2020-06-30,448.6944580078125,451.87726965199585,445.7936962852787,449.6211161810854,3110587
2020-07-01,444.5849609375,450.9102551635704,443.98063158416403,449.5807600945005,3004648
2020-07-02,458.64569091796875,461.22417260834857,445.5116097462673,447.2037122284662,5243652
2020-07-03,466.6631164550781,467.79116833418203,459.7737229235616,460.901823983111,3735570
2020-07-06,466.3005676269531,474.6000147551722,465.13218763569296,466.66317509740645,3288417
2020-07-07,477.0576171875,478.99149093426354,463.44009092058576,468.95961308627597,7255475
2020-07-08,463.2386169433594,479.23318094805035,461.7076295640737,479.23318094805035,4625011
2020-07-09,473.995849609375,476.69516881724087,463.31936000916386,463.8431320013617,4807930
2020-07-10,469.1611328125,474.2374907509356,467.2272587500196,473.99576878824064,2376881
2020-07-13,485.55853271484375,487.4924065618164,470.0474106878769,471.3769551052274,5443990
2020-07-14,476.493408203125,494.5427265721907,473.8746483475492,487.1698906912415,6212718
2020-07-15,495.7113037109375,505.98490416104204,477.4202562107388,478.3469143548912,9928037
2020-07-16,505.82354736328125,525.5246893905788,489.2246581136183,507.6365349882392,20771204
2020-07-17,502.11712646484375,519.4412342976966,494.2608450057593,507.2337618967863,26830157
2020-07-20,522.6240844726562,525.3637309627426,505.09853056400647,510.05405168622093,10543170
2020-07-21,525.6455688476562,533.7032922862986,518.3533389717732,525.3635681994801,8801061
2020-07-22,523.873046875,530.1983417664455,518.1923110117107,529.3925692105695,3837958
2020-07-23,527.6717529296875,530.9856437037305,520.1549557412735,525.3682350167263,3172594
2020-07-24,549.5758056640625,553.4958427141995,518.0132964836697,518.0941026638329,12365728
2020-07-27,566.6702270507812,569.3375205664448,546.7870802298495,552.8490212523533,11348828
2020-07-28,575.8439331054688,578.7536447553683,562.3055995883745,567.3976196417974,8469603
2020-07-29,561.2549438476562,574.4699558101617,559.7192323581245,573.8637616956944,7142681
2020-07-30,562.103759765625,575.9249696297992,559.8406443179298,564.1648104531293,7966760
2020-07-31,569.9842529296875,579.2792313687506,562.5482603119941,567.2765556981102,6322671
2020-08-03,570.59033203125,580.3298410855343,566.2257146077529,573.1363177514532,5546316
2020-08-04,559.8406372070312,574.6721706837752,555.3143570369151,573.4597821380289,6683186
2020-08-05,556.405517578125,567.7211436237865,550.4243812211038,559.8406183419864,6052220
2020-08-06,569.7416381835938,571.9238974407962,554.7888506373629,559.3150801076657,5132907
2020-08-07,557.9411010742188,565.7004160060513,553.6573388300047,565.7004160060513,7371589
2020-08-10,559.3555908203125,561.6995614844758,553.738181308219,561.6995614844758,3769570
2020-08-11,552.6874389648438,566.5490991590561,550.8284533175214,560.9316898053703,3956468
2020-08-12,579.6024169921875,581.138128580847,547.2316590565941,550.1009681838412,13085350
2020-08-13,585.6644897460938,589.2208493102083,576.3291075555649,579.5217406795877,8850347
2020-08-14,573.1363525390625,588.3316589611285,571.641093342735,588.3316589611285,3887203
2020-08-17,581.0167846679688,582.5928991022345,573.2575203746286,574.7527793343016,3344102
2020-08-18,577.4605712890625,583.3204482158089,575.803650438286,581.0977362780775,3634301
2020-08-19,573.7425537109375,577.2585094840744,569.8225178247426,576.9351861949787,4858027
2020-08-20,573.944580078125,578.5920683881001,570.6711416566703,572.6513856725788,3025569
2020-08-21,570.550048828125,577.9051860080691,567.9636101571705,577.9051860080691,4164686
2020-08-24,570.3882446289062,572.6109563273571,562.2248011552746,570.6711154758283,4066936
2020-08-25,567.0745239257812,575.1167112571673,561.4975661373622,569.8226244004575,3982510
2020-08-26,576.1268310546875,580.1277217608574,563.3563525842112,569.5799548680089,4511228
2020-08-27,573.9849853515625,581.9463145046135,571.0348211076521,576.7330355707363,3917059
2020-08-28,570.994384765625,579.2386336071819,568.3675439157101,576.8542605077428,5416681
2020-08-31,561.2549438476562,585.9876439850401,554.4655500327414,569.8224675992459,7786675
2020-09-01,557.3751831054688,569.0141281876399,551.5557598965795,561.739799844332,6377322
2020-09-02,567.3573608398438,569.6608790374025,556.9712040804521,557.6178506845897,4090511
2020-09-03,571.237060546875,579.0367797976633,563.8414708047862,569.6609455965034,5467610
2020-09-04,566.4280395507812,569.4186084680881,559.3557715250953,561.8614046535315,3354824
2020-09-07,572.8939208984375,575.8036826517613,556.9308069980335,562.8310873327534,4238823
2020-09-08,586.7152099609375,597.2225766408724,568.367721353378,572.8939518826186,11522742
2020-09-09,583.5225219726562,590.7564489848153,574.025479909843,575.5611422185475,5514179
2020-09-10,583.8862915039062,589.1803778170046,576.935234859686,588.9379099958344,3366359
2020-09-11,583.280029296875,593.2620065405259,573.9850523551637,575.4803115216,7221661
2020-09-14,644.31103515625,668.7477340886187,603.1373862246134,603.8262957676329,32312474
2020-09-15,642.4874877929688,656.3876224181429,634.6660927539176,641.1501344130482,14024028
2020-09-16,639.6913452148438,645.4053980181791,631.586291743639,640.339739598676,7471292
2020-09-17,655.1312866210938,662.5879437102262,639.8938000724448,644.3110629243745,19972637
2020-09-18,656.9954833984375,667.8562726688839,651.6461689633285,655.1313313661608,8847382
2020-09-21,650.511474609375,688.8484113751854,643.0953814729545,667.0458010077417,24911507
2020-09-22,665.4248046875,673.9351097413596,640.7449101374442,659.7107526166285,21882919
2020-09-23,659.832275390625,684.7147953716701,656.6308193685384,674.3403385190851,18070370
2020-09-24,638.921142578125,657.6843549064104,635.4359806393973,657.3196177277438,10553627
2020-09-25,670.8551025390625,677.5822851895471,642.4063429410272,644.5542013121858,19813100
2020-09-28,676.9744873046875,684.6742869208438,665.2626769420398,679.5275985440855,11145837
2020-09-29,658.7379760742188,681.7157743384254,656.6711981009745,678.7169452439506,10554255
2020-09-30,657.8060302734375,665.0195466673043,654.1587567085345,662.9932835756916,9470272
2020-10-01,658.9002685546875,665.3843107089241,657.4818843334483,664.5332900700437,4321350
2020-10-05,668.0182495117188,680.1758248505538,660.6426241245783,671.7465528279079,11889998
2020-10-06,672.0304565429688,676.366639898993,666.8026877187899,672.7193662266795,7848500
2020-10-07,671.138916015625,673.2056946744685,667.0458740698137,672.7194112733237,6980002
2020-10-08,688.5646362304688,712.4340226511523,684.4715951409535,695.0081620288545,25860257
2020-10-09,693.58984375,699.0607539986854,688.3620751740604,691.279923654947,7286954
2020-10-12,701.7352905273438,706.7199165723887,694.7244512453742,697.6827651148859,8717550
2020-10-13,729.7788696289062,734.8039620714678,699.709098355686,702.1406138482711,18948618
2020-10-14,721.7144165039062,738.1271479698543,714.8656371835119,732.6967528502208,15441198
2020-10-15,697.0344848632812,732.4535726507779,675.5155813000273,729.414178094688,15648823
2020-10-16,670.409423828125,710.8130899394673,665.1005749720543,696.2239957331841,28982990
2020-10-19,684.67431640625,698.4123904174091,675.1508796287733,680.6623054869818,15671485
2020-10-20,712.9609985351562,718.1076873418092,683.7422432388536,686.4574656434631,21563969
2020-10-21,705.9906005859375,722.6870387123737,697.0345273091424,714.0551378597145,11161929
2020-10-22,705.3391723632812,714.9065435324225,693.3697704079133,699.354496234363,9607794
2020-10-23,694.1026000976562,712.8302199857875,692.5962182446577,709.2068227200995,5447267
2020-10-26,690.3163452148438,700.9829759445701,685.6344402347335,694.5504257450584,6612856
2020-10-27,689.8685302734375,698.1738326399594,682.9067509726511,691.2527556174464,5807904
2020-10-28,675.4971313476562,693.736225705307,668.9831761767144,693.736225705307,6853002
2020-10-29,684.005859375,686.0007676893879,666.8253259029757,671.7514935830801,6690978
2020-10-30,685.5531005859375,700.0059390668142,678.2656030743827,686.2451884651624,8727274
2020-11-02,669.6343994140625,687.0998964277246,667.0288082312318,685.5528623830102,5953172
2020-11-03,662.8356323242188,677.4513289889068,661.4514069288454,674.1943514456909,7011687
2020-11-04,663.7312622070312,685.3901407466243,660.0264108774053,661.3292315782443,10077502
2020-11-05,686.3265380859375,693.0033015658993,675.8634690469213,679.0797439608216,8903859
2020-11-06,692.1891479492188,696.830350991444,681.0340393726424,688.8507657718911,5871913
2020-11-09,696.1788940429688,710.672433008685,689.7463440318642,705.7869670855764,7505062
2020-11-10,659.29345703125,690.8861181392457,656.0771829000556,690.8861181392457,10397497
2020-11-11,672.6065673828125,675.0085982691152,655.7516985962966,661.9806880492047,9779484
2020-11-12,671.50732421875,681.522519766857,669.3088545380604,673.502232812293,4699639
2020-11-13,674.27587890625,677.0036279144031,666.1741855488227,670.0418470863544,3918289
2020-11-14,676.2299194335938,679.0797746027902,675.0085529325096,679.0797746027902,475390
2020-11-17,663.6090698242188,682.2959854722709,662.7948255667658,682.2959854722709,5977903
2020-11-18,663.0392456054688,667.599044343372,651.5991210240295,666.8662044594566,5816221
2020-11-19,655.1002197265625,668.0467235427932,653.838151043257,663.6090823166307,7170339
2020-11-20,667.069580078125,670.5301180278742,654.6523556702014,662.7540956332365,7455575
2020-11-23,683.3137817382812,685.59365568943,664.6268663378827,671.7515034961755,7116516
2020-11-24,684.372314453125,698.1330626060891,680.1789365498031,687.1407648724577,8465615
2020-11-25,671.50732421875,688.8507189041351,669.7159767123536,684.3723749869097,5610232
2020-11-26,685.6345825195312,688.0366137733963,667.3547832555109,671.0188835655467,8414555
2020-11-27,669.3903198242188,690.3164114209125,663.0799255501645,685.5938037101596,11723771
2020-12-01,679.1610717773438,680.4638923243671,663.6904318762879,670.9372251826335,8078785
2020-12-02,686.5300903320312,690.0313308259575,676.8812657144064,680.830380324119,7062229
2020-12-03,702.0414428710938,703.5070726663097,686.6522057775071,690.8862860617636,9633229
2020-12-04,699.0286254882812,706.6417886591454,695.7309465131348,705.1354568117082,5577388
2020-12-07,696.4232788085938,700.2095354380809,692.4335107610278,698.6217487967625,5314265
2020-12-08,703.3442993164062,713.0338275076974,696.9932029671933,699.4359361551624,8722526
2020-12-09,708.8405151367188,716.5351353363727,703.5886283529842,705.2171172969305,5952003
2020-12-10,705.7463989257812,714.7437904378222,704.321471094088,708.840517992236,4641898
2020-12-11,702.0821533203125,718.0006195738043,696.3417408986605,709.2067910026004,5637035
2020-12-14,710.8352661132812,712.9930333636556,698.7030062971708,705.2169606258147,5143894
2020-12-15,721.4204711914062,723.8632041638376,708.3925620051054,712.2195202680872,7527270
2020-12-16,720.6468505859375,726.3058579613519,715.2728585114214,721.6239536079015,4378179
2020-12-17,716.0056762695312,722.2346647907619,714.092222121193,722.2346647907619,4863371
2020-12-18,725.206787109375,736.891174247434,721.9498095436404,728.5451692352394,11568187
2020-12-21,708.7588500976562,741.3693192762337,692.1075468256986,721.9496156354854,8875855
2020-12-22,744.0565795898438,748.4942218481684,710.0211710107184,715.8430387942366,10251896
2020-12-23,751.2216796875,761.318327655198,744.8705848615385,749.1046646446869,10723068
2020-12-24,748.5755615234375,755.8223564875457,741.532377354759,755.5780931095774,4390561
2020-12-28,750.5703735351562,755.2115759088183,743.8121558951003,753.1759651920829,3884750
2020-12-29,762.0513305664062,769.4609345011075,753.379608092222,756.4330244989724,6760167
2020-12-30,765.9595336914062,773.5319948594735,758.061354962284,763.7610643980906,6382809
2020-12-31,770.397216796875,773.4098807629961,761.3183735329533,764.6160528050082,3468390
2021-01-01,773.9392700195312,778.0104918502494,767.0181929073103,767.0181929073103,3142822
2021-01-04,798.2850952148438,801.786335605759,775.6898169196893,780.8602481100206,5259092
2021-01-05,807.2009887695312,810.824385493205,787.5370206469929,787.5370206469929,7150252
2021-01-06,796.493896484375,812.6159259576552,786.6415092469285,812.5345213951905,5995748
2021-01-07,783.7507934570312,804.6361783634385,781.1859538862168,804.4733195738173,5261000
2021-01-08,809.8881225585938,817.0941648207519,789.8169804445733,793.8067974412944,8034775
2021-01-11,859.109130859375,862.3254554432534,820.7582446633429,826.4579546957273,13384331
2021-01-12,864.8089599609375,867.2110405852001,845.7556210646421,856.5851113752271,6700542
2021-01-13,859.8013305664062,868.7987709040867,847.6284165990199,866.3560377150405,6691409
2021-01-14,836.7987670898438,854.1422091888767,819.6182334761126,854.1422091888767,15021108
2021-01-15,805.9390258789062,857.2771208175078,801.2164187162231,853.0430900701208,23769415
2021-01-18,799.1807250976562,818.2747625496828,795.4352214560861,814.2442436043365,12947569
2021-01-19,801.0942993164062,811.8016326043938,797.4301996707495,804.4734333130802,6387923
2021-01-20,813.6336059570312,822.1017664434509,804.106937834191,807.5267737882269,7444118
2021-01-21,812.0394287109375,833.8671372840013,803.5781497768149,824.8744524701542,8857975
2021-01-22,805.9080810546875,820.7868973405128,802.311036940958,810.731450310715,5379466
2021-01-25,774.59716796875,815.0642495671174,769.2833087689644,815.0642495671174,7731883
2021-01-27,781.1375122070312,787.4732691087628,770.5097909525138,778.3579343815535,7531736
2021-01-28,763.5198364257812,778.6030315842428,760.3723667617205,775.6599411231497,6960905
2021-01-29,747.2103271484375,776.2321724589075,743.531501686547,769.2832799197809,7692663
2021-02-01,758.9417114257812,763.3563221634644,732.781173477475,751.297949202917,8651478
2021-02-02,780.4425048828125,787.2687508319489,764.8279026278458,774.1884808285105,7690178
2021-02-03,784.7344360351562,795.6891317717841,778.7256573123798,789.7212688088931,6354619
2021-02-04,782.89501953125,793.3592250736739,776.7636432488999,788.6585032572056,4623148
2021-02-05,773.4935302734375,788.0044532857326,768.5066479195856,785.4701213001558,4631703
2021-02-08,782.976806640625,788.4133139544384,769.5695095959359,780.7286351780704,6509526
2021-02-09,777.9490356445312,802.7198367905778,773.8614512834371,788.9037816911715,7557977
2021-02-10,784.3666381835938,788.9855789569426,773.4936728593694,780.7695436881286,4896963
2021-02-11,793.3184814453125,795.0352471099817,779.134532188327,784.3666607143363,3745595
2021-02-12,785.1431884765625,806.4803579161464,782.8541014202128,797.0789143114473,8045740
2021-02-15,780.4425048828125,794.0132650524718,776.7227631827685,792.9913689584531,4643228
2021-02-16,778.5213012695312,786.6556040631482,771.8176529909682,782.3636405179868,3277086
2021-02-17,771.0819702148438,783.5082373991096,769.283423008377,778.2761091434378,3643176
2021-02-18,775.0877685546875,782.1593098411386,767.1169786190187,771.7359691560333,5133094
2021-02-19,776.7637329101562,783.1812208675414,772.1038764182329,776.6410854114449,5494816
2021-02-22,752.238037109375,777.826300712284,748.8861885867474,776.2321331134834,5043203
2021-02-23,743.8994140625,760.290615745078,741.1198370137732,755.3855149983356,5916942
2021-02-24,748.845458984375,751.6659021881699,740.2615317798599,750.480492737616,3435827
2021-02-25,759.6774291992188,763.6014995642983,753.87308031517,756.9387680843356,6234947
2021-02-26,743.49072265625,756.2030999241699,739.9344943560827,742.3053132228608,9198218
2021-03-01,760.5767822265625,763.9286312533962,748.5593244369271,748.8454353758161,5397960
2021-03-02,779.7067260742188,783.0994410928471,759.1461565365252,763.4381201662915,6715548
2021-03-03,789.1082763671875,791.3564480947293,774.188591266228,788.9038971192292,5742015
2021-03-04,783.1812133789062,792.9096847357372,777.7447058740995,778.2761118337356,6268541
2021-03-05,769.6921997070312,794.6264663996117,765.4411016357267,781.6279270829306,5992152
2021-03-08,786.369384765625,795.443800766128,771.735814926233,778.6847073275816,5621823
2021-03-09,795.5664672851562,798.632155182678,775.9051489845713,788.1679005746588,5440319
2021-03-10,808.1153564453125,813.5109473640381,800.9212185879232,805.8263193857704,7694950
2021-03-12,800.5534057617188,819.8059183308359,795.9344154249154,808.1154369113699,6447010
2021-03-15,811.2627563476562,812.8977899069984,790.8248368558801,799.122652128447,5321071
2021-03-16,823.44384765625,832.886157299958,809.7095745474685,811.7942325367646,8094575
2021-03-17,807.257080078125,837.0555813281212,803.3738747685207,827.3271101725197,6758901
2021-03-18,774.8014526367188,817.3123210483351,762.2525912471935,813.429116722274,8269566
2021-03-19,785.1839599609375,792.1737180822105,766.5854541958495,776.6409000805985,9004154
2021-03-22,800.1445922851562,803.1694145164156,772.2263727589052,785.1840443705423,4745254
2021-03-23,801.861328125,811.7124454189768,794.4628111123958,804.1504150679791,5158305
2021-03-24,797.6102905273438,805.0496734917939,789.5577200620544,793.8496832870677,3874331
2021-03-25,782.4044799804688,796.6701587857941,776.6409962509025,792.9913330140794,4879437
2021-03-26,783.6309204101562,797.0790852119051,779.7477146104059,788.9039151071676,4271178
2021-03-30,814.0831909179688,818.1707747746539,788.4540600954582,788.9036843402407,5475000
2021-03-31,803.3330078125,817.5169061757402,800.062940187797,817.5169061757402,4445140
2021-04-01,819.642333984375,828.5532871748611,809.832132261535,810.9766757547728,5269079
2021-04-05,844.9036865234375,850.2175461871069,819.6423952403164,823.2394894330929,9452833
2021-04-06,840.7343139648438,850.7079792073498,834.0715319521172,849.3999722599851,4260257
2021-04-07,847.928466796875,854.3051383695068,837.7095058115939,842.859902065992,3551106
2021-04-08,848.1737060546875,861.9897603580032,843.3912525866835,853.4875654179216,4852068
2021-04-09,854.6322021484375,862.3168811015894,845.4351368627744,851.9343564134915,3708082
2021-04-12,825.2014770507812,852.6291057865377,818.4978293180554,852.6291057865377,5976427
2021-04-13,803.946044921875,834.5211434496687,794.789846738654,827.7357639566867,7773994
2021-04-15,810.8949584960938,813.1839956261313,783.7942557944631,791.3562864240315,7430279
2021-04-16,827.9401245117188,831.2510575135271,813.0204431764051,817.5167854966367,4677808
2021-04-19,813.102294921875,840.7752222369602,807.5840558051997,814.2468385494276,6239343
2021-04-20,785.8788452148438,822.421854078292,782.3635331540014,822.421854078292,9742418
2021-04-22,786.369384765625,794.5445522966232,780.9737442568086,789.7211834944292,4970596
2021-04-23,781.260009765625,796.9562936109958,776.8045328846417,788.0862556099779,6023490
2021-04-26,759.3095703125,780.3197614003758,754.6088488582809,768.4657681679971,19619972
2021-04-27,759.3505859375,767.2805101950354,754.895158554748,761.1082673085614,6406825
2021-04-28,755.221923828125,765.0729901664705,753.5460245584911,761.2715674178755,6845677
2021-04-29,756.6780395507812,773.441363364935,754.6398113515919,773.441363364935,8588734
2021-04-30,747.8594970703125,761.2118922378314,744.9061714688842,752.892636584959,10921664
2021-05-03,755.1389770507812,757.4267727530645,741.2458075397548,747.6932317916437,6871176
2021-05-04,749.5233154296875,761.211858955577,748.1090318751941,757.052231311011,6217026
2021-05-05,756.5531005859375,757.7177658669845,749.2321152687057,752.0190962723601,2696835
2021-05-06,762.0438232421875,768.6160555655485,749.7729210666173,758.7161209572871,6319104
2021-05-07,762.376708984375,766.5363373599408,760.1304995062268,763.7077697538706,3651558
2021-05-10,760.33837890625,766.7025790009179,757.2186580431658,763.7492534058729,4029147
2021-05-11,754.8060302734375,759.0904671036922,752.975783934978,755.8043510741159,3818154
2021-05-12,753.8078002929688,756.1788188273327,744.573446021708,753.8494371962385,4076940
2021-05-14,757.3434448242188,758.7161423661568,745.8212956483109,756.2203655820575,5184569
2021-05-17,767.16015625,771.361370067433,757.1354128817195,760.8790778079538,7956551
2021-05-18,775.0219116210938,781.5941445361806,769.1152598442778,772.0269996057218,5913426
2021-05-19,774.8555297851562,782.8419952925474,769.6559947473471,772.0269624139044,4178834
2021-05-20,769.0320434570312,777.6840392142016,767.076987834803,775.3546576940676,4753782
2021-05-21,774.2315673828125,777.5592697287949,767.8673163354379,769.9471303016769,4161547
2021-05-24,776.0201416015625,781.1780901583753,771.77734161426,774.9386485436918,4191877
2021-05-25,782.5090942382812,785.1712659570458,777.9751409469363,780.34610827868,5032874
2021-05-26,786.8352661132812,789.4558522098047,775.8122512998332,782.0101075200954,5017674
2021-05-27,784.0067138671875,796.06963519207,780.4293931287857,789.4974025733468,9078274
2021-05-28,784.1314086914062,790.1212827433009,779.8470226203112,782.0515948384362,4098094
2021-05-31,786.3360595703125,788.5406318666134,775.8537669136105,783.2995109266159,4171524
2021-06-01,790.9117431640625,791.9932363777231,783.7155658211638,788.6655337038671,2944472
2021-06-02,785.1297607421875,790.9116536388887,780.0133981495819,787.8335188586507,3657189
2021-06-03,781.552490234375,790.162899610017,779.5142624238165,786.1696670122802,4164240
2021-06-04,779.1399536132812,785.5042051159259,777.6424976058096,782.0932795012667,3550303
2021-06-07,789.9963989257812,791.9514542287916,779.5973306439197,781.1780093334428,3282517
2021-06-08,804.6383666992188,808.6315990081157,791.5355398634391,791.9930887404589,6385642
2021-06-09,808.0492553710938,819.4466452625741,802.8913069410037,810.2122922103985,5521459
2021-06-10,805.7615966796875,816.6598534113072,804.0977453414292,814.8711929119943,3878256
2021-06-11,818.073974609375,823.6062998635856,807.3837515329392,811.9593420877369,4777035
2021-06-14,818.7811889648438,822.3168727790486,811.959388862095,817.7828680854911,2236373
2021-06-15,819.8209228515625,826.1019496751223,817.9490906393078,819.5297184858593,2559001
2021-06-16,814.7879638671875,820.278652590068,810.2955452563145,818.656387492991,3138753
2021-06-17,820.6113891601562,822.7327891736777,814.080743076261,815.2870452884066,3609989
2021-06-18,811.3353271484375,829.1801389108878,807.0508906010847,823.6062280204595,5622783
2021-06-21,816.9509887695312,818.157291118067,799.6885315221099,805.3040296628373,1639495
2021-06-22,815.3701782226562,822.1088053707722,812.1672852955525,817.0340292552719,2529648
2021-06-23,809.3804931640625,819.4467733174805,807.7998141028158,819.4467733174805,2395543
2021-06-24,823.3566284179688,827.4330326589176,806.2189336736725,808.6315377905175,4686567
2021-06-25,828.3067016601562,840.2448130999533,822.9823577813156,827.7659297370827,5196000
2021-06-28,819.6963500976562,831.9256675662223,818.7812521740186,831.9256675662223,1844159
2021-06-29,818.281982421875,826.8508565407457,815.703033427484,821.0689635885443,1895170
2021-06-30,818.1988525390625,824.8126714159964,816.1190384756688,816.1190384756688,2682591
2021-07-01,819.8626098632812,821.9424236884037,811.2522009379561,821.1104981583547,2861509
2021-07-02,819.1554565429688,821.6095961246082,812.9991875874709,818.2403080351502,1646631
2021-07-05,815.0790405273438,828.5146581888974,813.6231708453607,825.0205607967972,2598033
2021-07-06,808.6732177734375,817.1172823858298,807.1341758222318,815.2870360271622,2486069
2021-07-07,811.418701171875,813.2905339737777,798.8982296967134,806.9679190424812,3014899
2021-07-08,812.6248779296875,816.9509010027624,806.9677942695312,811.1274220750441,2555624
2021-07-09,812.6664428710938,814.8710658612371,804.1392060920456,808.6316243155921,3218471
2021-07-12,814.8294067382812,817.8243181011918,811.1273282641968,815.2869555886285,2037878
2021-07-13,805.2623291015625,817.7827982066592,801.9762130938143,817.7827982066592,2997764
2021-07-14,823.1488037109375,826.0605433414843,805.387161498576,805.511970650569,4371180
2021-07-15,864.99462890625,875.6016801383296,824.2718612755913,826.1021077219584,12701032
2021-07-16,836.0851440429688,872.4818853881228,830.3032515482263,869.2789924604308,8665827
2021-07-19,832.092041015625,847.1498748926738,825.6862033881529,836.0852739597921,4644600
2021-07-20,812.957763671875,842.0751617204613,806.4271167863787,831.0937328725091,10216774
2021-07-22,814.122314453125,816.5349188337183,806.9677751082087,806.9677751082087,6156400
2021-07-23,826.9341430664062,835.1702277798663,817.4501698070713,819.1972442373252,5265839
2021-07-26,832.175048828125,835.2531832644199,821.3184314519906,826.9339284510293,2477027
2021-07-27,830.250244140625,838.78710162563,823.4291153507787,836.94581062563,2883514
2021-07-28,822.8013916015625,833.5561757298658,817.9471162014614,832.7610670070546,2952249
2021-07-29,843.3065795898438,844.4783241596853,824.8519346551086,824.8519346551086,4732101
2021-07-30,857.8275146484375,878.7511586192392,845.231542277753,847.8260536968863,9330054
2021-08-02,866.5736083984375,869.5865925206058,856.2372982320837,865.4018639714209,2536478
2021-08-03,869.963134765625,872.8924446070915,857.0323650462104,862.0540390601531,3359006
2021-08-04,870.3817749023438,876.9099932417918,865.90413514581,871.3442830399371,3122161
2021-08-05,888.1249389648438,898.0427249534996,865.1507184852657,870.423517196309,7896314
2021-08-06,878.7511596679688,895.5319630190706,872.9344275036361,888.1250134778132,11584782
2021-08-09,879.25341796875,892.811898552028,873.3529094343016,885.3212747904066,6321578
2021-08-10,890.2590942382812,897.4569089428687,877.1190877031111,880.8853433277905,5871606
2021-08-11,892.9793090820312,903.0645471619666,884.7773012787278,896.3270923893972,5011239
2021-08-12,917.7110595703125,921.6028779306017,893.8581045336011,896.3689419058866,6540144
2021-08-13,936.9188842773438,940.6851401736743,912.438220951195,919.8033844594,7270809
2021-08-16,940.4338989257812,945.2044477512914,932.6502643513109,938.1740846140611,3159376
2021-08-17,956.5870971679688,964.1196088634149,931.1440282852225,936.7515239031187,5295838
2021-08-18,949.3058471679688,969.0996373041245,947.0879201929566,969.0996373041245,4871006
